term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id 
Oil Price,Critics say the search giant is squelching competition before it begins. Should the government step in?,,,The New York Times,35,The Case Against Google,The Case Against Google,2018-02-20T10:00:11+0000,Magazine,,article,https://www.nytimes.com/2018/02/20/magazine/the-case-against-google.html,News,,5a8bf1b9410cf7000162cdd4
Oil Price,Petrochemical companies were hit by a series of cyberassaults last year. The worst of them  against a widely used safety system  could have set off an explosion.,,,The New York Times,1,A Cyberattack in Saudi Arabia Had a Deadly Goal. Experts Fear Another Try.,How Hackers Lit a Fuse,2018-03-15T09:00:09+0000,Business,,article,https://www.nytimes.com/2018/03/15/technology/saudi-arabia-hacks-cyberattacks.html,News,,5aaa361c47de81a9012103d5
Oil Price,Drillers seek to gain from an easing of Obama-era safety and environmental regulations that were adopted after the Deepwater Horizon disaster killed 11 people.,,,The New York Times,1,Trump Rollbacks Target Offshore Rules ‘Written With Human Blood’,Targeting Rules ‘Written With Human Blood’,2018-03-10T10:00:17+0000,Investigative,,article,https://www.nytimes.com/2018/03/10/business/offshore-drilling-trump-administration.html,News,,5aa3acb547de81a90120cb76
Oil Price,The world needs to reduce emissions to avoid drastic global warming. For now  a new study shows  we’re moving in the opposite direction.,,,The New York Times,8,Greenhouse Gas Emissions Rose Last Year. Here Are the Top 5 Reasons.,Behind the Increase in Gas Emissions Last Year,2018-03-22T21:19:17+0000,Climate,,article,https://www.nytimes.com/2018/03/22/climate/global-energy-demand.html,News,,5ab41ddb47de81a901215916
Oil Price,President Trump’s offshore oil drilling plan upends a decades-long effort to balance the nation’s energy needs with protecting ocean ecosystems  and it is meeting stiff resistance from governors up and down the coasts.,,,The New York Times,,Trump Would Open Nearly All U.S. Waters to Drilling. But Will They Drill?,,2018-01-23T10:00:02+0000,Climate,,multimedia,https://www.nytimes.com/interactive/2018/01/23/climate/trump-offshore-oil-drilling.html,Interactive Feature,,5a6707a695d0e0110c1a5dd6
Oil Price,The company will increase its output of oil and natural gas in the Permian Basin of West Texas and New Mexico to 600 000 barrels a day by 2025.,,,The New York Times,3,Exxon Mobil Tripling Its Bet on the Hottest U.S. Shale Field,Exxon Mobil Plans to Triple Its Bet on Hottest Shale Field in U.S.,2018-01-30T19:35:26+0000,Business,Energy & Environment ,article,https://www.nytimes.com/2018/01/30/business/energy-environment/exxon-shale.html,News,,5a71f054d4211f00015be52f
Oil Price,Government officials are hoping to spur vitally needed imports like food and medicine and  perhaps  give investors a way of skirting American sanctions.,,,The New York Times,7,Venezuela Launches Virtual Currency  Hoping to Resuscitate Economy,Venezuela Begins Gamble to Save Economy With a Virtual Currency Backed by Oil,2018-02-21T02:06:23+0000,Foreign,Americas,article,https://www.nytimes.com/2018/02/20/world/americas/venezuela-petro-currency.html,News,,5a8cd425410cf7000162d070
Oil Price,Prime Minister Jack Guy Lafontant resigned over his handling of a failed plan to raise fuel prices by up to 51 percent that set off a wave of deadly protests.,,,The New York Times,,Haiti’s Prime Minister Quits Amid Protests Over Fuel Plan,Haiti’s Prime Minister Quits Amid Protests Over Fuel Plan,2018-07-14T23:46:50+0000,Foreign,Americas,article,https://www.nytimes.com/2018/07/14/world/americas/haitis-prime-minister-jack-guy-lafontant-quits-.html,News,,5b4a8b6c00a1bc2872e7c73a
Oil Price,The Fed meeting this week  Janet Yellen’s last as chairwoman will probably pass quietly  while earnings season for tech companies begins with a bang.,,,The New York Times,2,Data on Europe’s Economy  Job Numbers and Janet Yellen’s Goodbye,Europe’s Economic Data And Yellen’s Goodbye,2018-01-29T02:05:14+0000,Business,,article,https://www.nytimes.com/2018/01/28/business/europe-economy-jobs-yellen.html,News,,5a6e8161d4211f00015bdf87
Oil Price,Also this week: Our reporter catches drones while on assignment  and Ban Ki-moon says America needs to change its tune on climate.,,,The New York Times,,Why Not Get Your Own Wind Turbine? Many Reasons,Why Not Get Your Own Wind Turbine? Many Reasons,2018-03-07T21:34:48+0000,Climate,,article,https://www.nytimes.com/2018/03/07/climate/personal-wind-turbine.html,News,,5aa05afb47de81a90120b5bb
Oil Price,A cantankerous self-made tycoon  Mr. Pickens shook up the oil business  promoted the concept of shareholder value and evangelized for renewable energy.,,,The New York Times,1,T. Boone Pickens  a Texas-Size Businessman  Calls It Quits,Texas-Size Tycoon Calls It Quits,2018-01-20T12:00:26+0000,SundayBusiness,,article,https://www.nytimes.com/2018/01/20/business/t-boone-pickens.html,News,,5a632f6195d0e0110c1a59b9
Oil Price,The oil giant issued a climate report  demanded by shareholders  examining the threats to its business of a move away from fossil fuels.,,,The New York Times,3,Exxon Studies Climate Policies and Sees ‘Little Risk’ to Bottom Line,Exxon Studies Global Climate Rules and Sees ‘Little Risk’ to Bottom Line,2018-02-03T00:41:24+0000,Climate,,article,https://www.nytimes.com/2018/02/02/climate/exxon-global-warming.html,News,,5a750538d4211f00015bf135
Oil Price,How a group of five activists called the Valve Turners decided to fight global warming by doing whatever it takes.,,,The New York Times,42,‘I’m Just More Afraid of Climate Change Than I Am of Prison’,The Valve Turners,2018-02-13T10:00:38+0000,Magazine,,article,https://www.nytimes.com/2018/02/13/magazine/afraid-climate-change-prison-valve-turners-global-warming.html,News,,5a82b750d4211f00015c09b0
Oil Price,Ali Akbar Velayati  a senior adviser to Iranian Supreme Leader Ayatollah Ali Khamenei  said on Friday that Tehran coordinates positions on its military presence in Syria with Moscow and Damascus.,,,Reuters,,Iran Coordinates Military Presence in Syria With Russia: Iranian Official,Iran Coordinates Military Presence in Syria With Russia: Iranian Official,2018-07-13T08:57:59+0000,None,Middle East,article,https://www.nytimes.com/reuters/2018/07/13/world/middleeast/13reuters-russia-iran-syria-usa.html,News,,5b48699800a1bc2872e7c333
Oil Price,The care and feeding of America’s “fur babies” has grown increasingly baroque.,,,The New York Times,1,The Secret Price of Pets,The Secret Price of Pets,2018-07-04T12:42:44+0000,Styles,,article,https://www.nytimes.com/2018/07/04/style/how-to-pamper-your-pet.html,News,,5b3cc0c600a1bc2872e67104
Oil Price,President Trump will unveil his plan to rebuild the nation’s aging bridges and roads. But the big news for the week will be consumer prices.,,,The New York Times,2,A (Largely Irrelevant) Budget  a Report on Prices and an Infrastructure Plan,A Budget  After the Fact; Trump Infrastructure Plan,2018-02-12T02:00:39+0000,Business,,article,https://www.nytimes.com/2018/02/11/business/budget-inflation-infrastructure.html,News,,5a80f54bd4211f00015c0579
Oil Price,Heating-oil providers are working overtime and power generators are switching from natural gas to coal and petroleum as bitter temperatures grip much of the country.,,,The New York Times,3,Deep Freeze in U.S. Creates Heating Squeeze for Homeowners and Utilities,Deep Freeze Raises Fear of Fuel Shortages as U.S. Tries to Stay Warm,2018-01-03T19:35:23+0000,Business,,article,https://www.nytimes.com/2018/01/03/business/heating-homeowners-winter.html,News,,5a4d460e95d0e0110c1a2b77
Oil Price,Growth in Saudi Arabia's non-oil private sector accelerated in June to its fastest rate this year as the economy showed signs of emerging from a severe slump triggered by government austerity policies  a survey of companies showed on Tuesday.,,,Reuters,,Saudi Private Sector Growth Starting to Rebound From Slump-PMI,Saudi Private Sector Growth Starting to Rebound From Slump-PMI,2018-07-03T04:51:39+0000,None,,article,https://www.nytimes.com/reuters/2018/07/03/business/03reuters-saudi-economy-pmi.html,News,,5b3b00dd00a1bc2872e66ce3
Oil Price,"Iran could reduce its co-operation with the U.N. nuclear watchdog  President Hassan Rouhani told the body's head on Wednesday  after he warned U.S. President Donald Trump of ""consequences"" of fresh sanctions against Iranian oil sales.",,,Reuters,,Iran Threatens to Cut Cooperation With Nuclear Body After Trump Move,Iran Threatens to Cut Cooperation With Nuclear Body After Trump Move,2018-07-04T11:28:06+0000,None,,article,https://www.nytimes.com/reuters/2018/07/04/business/04reuters-iran-oil-sanctions.html,News,,5b3caf4700a1bc2872e670db
Oil Price,China's producer inflation accelerated to a six-month high in June  lifted by strong commodity prices and threatening to put more pressure on the country's exporters as a trade war escalates between Washington and Beijing. ,,,Reuters,,China June Producer Inflation Hits 6-Month High  Limited Tariff Impact So Far,China June Producer Inflation Hits 6-Month High  Limited Tariff Impact So Far,2018-07-10T04:06:24+0000,None,,article,https://www.nytimes.com/reuters/2018/07/10/business/10reuters-china-economy-inflation.html,News,,5b4430c400a1bc2872e69886
Oil Price,The Bank of Japan is likely to cut its inflation forecasts for this fiscal year and the year to March 2020 at a meeting later this month with price pressures remaining stubbornly weak  people with direct knowledge of the bank's thinking said.,,,Reuters,,BOJ Likely to Cut Inflation Forecasts for Current  Next Fiscal Years-Sources,BOJ Likely to Cut Inflation Forecasts for Current  Next Fiscal Years-Sources,2018-07-03T03:15:46+0000,None,,article,https://www.nytimes.com/reuters/2018/07/02/business/02reuters-japan-economy-boj-forecasts.html,News,,5b3aea6500a1bc2872e66cb6
Oil Price,BP Plc is in the lead to acquire the U.S. onshore shale oil and gas assets of BHP Billiton Ltd after submitting an offer worth well in excess of $10 billion (&#163;7.6 billion)  people familiar with the matter said on Friday.,,,Reuters,,Exclusive-BP in Lead to Acquire BHP's U.S. Onshore Shale Assets: Sources,Exclusive-BP in Lead to Acquire BHP's U.S. Onshore Shale Assets: Sources,2018-07-06T19:03:48+0000,None,,article,https://www.nytimes.com/reuters/2018/07/06/business/06reuters-bhp-billiton-ltd-usshale-bp-exclusive.html,News,,5b3fbd1c00a1bc2872e67832
Oil Price,BP Plc is in the lead to acquire the U.S. onshore shale oil and gas assets of BHP Billiton Ltd after submitting an offer worth well in excess of $10 billion  people familiar with the matter said on Friday.,,,Reuters,,BP in Lead to Acquire BHP's U.S. Onshore Shale Assets: Sources,BP in Lead to Acquire BHP's U.S. Onshore Shale Assets: Sources,2018-07-06T19:03:51+0000,None,,article,https://www.nytimes.com/reuters/2018/07/06/business/06reuters-bhp-billiton-ltd-usshale-bp.html,News,,5b3fbd1900a1bc2872e67831
Oil Price,Corporate Japan expects only a slight acceleration in inflation in a year and barely any change in the next three to five years  a central bank survey showed on Tuesday  highlighting the difficulties the bank faces in hitting its price target.,,,Reuters,,Japanese Firms Expect Only Modest Inflation Pickup Over Next Year-BOJ,Japanese Firms Expect Only Modest Inflation Pickup Over Next Year-BOJ,2018-07-03T03:15:57+0000,None,,article,https://www.nytimes.com/reuters/2018/07/02/business/02reuters-japan-economy-boj.html,News,,5b3aea6f00a1bc2872e66cba
Oil Price,French industrial output weakened in May  according to the INSEE official statistics body  with the figures coming in worse-than-forecast and adding to signs of a slowdown in the euro zone's second-biggest economy.,,,Reuters,,French Industrial Output Weakened in May-INSEE,French Industrial Output Weakened in May-INSEE,2018-07-10T06:51:27+0000,None,,article,https://www.nytimes.com/reuters/2018/07/10/business/10reuters-france-economy-output.html,News,,5b44577200a1bc2872e698d8
Oil Price,The de Blasio administration is suing five major oil companies over climate change  and urging city pension funds to divest from fossil fuel firms.,,,The New York Times,23,To Fight Climate Change  New York City Takes On Oil Companies,De Blasio Unveils 2 Steps To Take On Fossil Fuels,2018-01-11T01:22:46+0000,Metro,,article,https://www.nytimes.com/2018/01/10/nyregion/new-york-city-fossil-fuel-divestment.html,News,,5a56bc6995d0e0110c1a3e84
Oil Price,An environmentalist and author tells Fixes how his organization rates the benefits of measures already in use to minimize climate change.,,,The New York Times,,A Smorgasbord of Solutions for Global Warming,,2018-04-25T09:45:04+0000,OpEd,,article,https://www.nytimes.com/2018/04/25/opinion/a-smorgasbord-of-solutions-for-global-warming.html,Op-Ed,,5ae04e2347de81a901224f50
Oil Price,The benchmark S&amp;P 500 hit a more than five-month high on Friday on gains in industrials and energy companies  while the safe-haven U.S. dollar flattened after touching a two-week high.,,,Reuters,,U.S. Stocks Edge Higher on Industrials; Dollar Flattens,U.S. Stocks Edge Higher on Industrials; Dollar Flattens,2018-07-13T06:54:45+0000,None,,article,https://www.nytimes.com/reuters/2018/07/13/business/13reuters-global-markets.html,News,,5b484cb600a1bc2872e7c2f7
Oil Price,"U.S. Secretary of State Mike Pompeo on Tuesday accused Iran of using its embassies to plot terrorist attacks in Europe and warned Tehran that its actions have ""a real high cost"" after it threatened to disrupt Mideast oil supplies.",,,AP,,Pompeo Accuses Iran of Using Embassies for Terror Plots,Pompeo Accuses Iran of Using Embassies for Terror Plots,2018-07-10T09:36:23+0000,None,Middle East,article,https://www.nytimes.com/aponline/2018/07/10/world/middleeast/ap-ml-pompeo-emirates.html,News,,5b447e1800a1bc2872e6992c
Oil Price,Japan is expected to report a third month of solid export growth in June  thanks to global demand for semiconductors and electronic parts  a Reuters poll showed  supporting views the economy is recovering from a first-quarter contraction.,,,Reuters,,Japan June Exports Seen Still Solid  Core Inflation to Tick Up-Reuters Poll,Japan June Exports Seen Still Solid  Core Inflation to Tick Up-Reuters Poll,2018-07-13T05:06:35+0000,None,,article,https://www.nytimes.com/reuters/2018/07/13/business/13reuters-japan-economy-trade.html,News,,5b48335d00a1bc2872e7c2cf
Oil Price,China's producer inflation accelerated to a six-month high in June  lifted by strong commodity prices and threatening to put more pressure on the country's exporters as a trade war escalates between Washington and Beijing. ,,,Reuters,,China June Producer Inflation Hits 6-Month High  Consumer Inflation Up Slightly,China June Producer Inflation Hits 6-Month High  Consumer Inflation Up Slightly,2018-07-10T02:54:23+0000,None,,article,https://www.nytimes.com/reuters/2018/07/09/business/09reuters-china-economy-inflation.html,News,,5b441fe100a1bc2872e6986b
Oil Price,Asian stock markets rose Thursday following Wall Street's decline amid U.S.-Chinese trade tensions and oil prices recovered some of the previous day's steep losses.,,,AP,,Asian Markets Rebound From Trade Fears,Asian Markets Rebound From Trade Fears,2018-07-11T04:24:20+0000,None,Asia Pacific,article,https://www.nytimes.com/aponline/2018/07/11/world/asia/ap-financial-markets.html,News,,5b45867700a1bc2872e6b24b
Oil Price,Consumer prices rose in June from a year earlier at the fastest pace in more than six years  lifted by more expensive gas  car insurance  and higher rent.,,,AP,,US Inflation Reaches 2.9 Percent in June  Highest in 6 Years,US Inflation Reaches 2.9 Percent in June  Highest in 6 Years,2018-07-12T12:36:22+0000,None,Politics,article,https://www.nytimes.com/aponline/2018/07/12/us/politics/ap-us-consumer-prices.html,News,,5b474b4b00a1bc2872e7c046
Oil Price,Hundreds of Iraqis stormed the airport and halted air traffic in the Shi'ite holy city of Najaf on Friday  extending protests,,,Reuters,,Iraq Protests Spread to Najaf in Fifth Day of Unrest Over Services  Corruption,Iraq Protests Spread to Najaf in Fifth Day of Unrest Over Services  Corruption,2018-07-13T12:58:04+0000,None,Middle East,article,https://www.nytimes.com/reuters/2018/07/13/world/middleeast/13reuters-iraq-protests-port.html,News,,5b48a1dd00a1bc2872e7c3d4
Oil Price,You’ll see all sorts of names in the fragrance section: perfume  eau de toilette  parfum  eau de cologne. What makes them different — and in many cases  more expensive?,,,The New York Times,,The Difference Between Perfume  Cologne and Other Fragrances,The Difference Between Perfume  Cologne and Other Fragrances,2018-07-12T14:38:38+0000,Smarter Living,,article,https://www.nytimes.com/2018/07/12/smarter-living/differences-perfume-cologne-fragrance.html,News,,5b477f8600a1bc2872e7c0fe
Oil Price,Japanese households' inflation expectations improved and pessimism about current economic conditions eased slightly  a quarterly survey from the Bank of Japan showed on Friday.,,,Reuters,,Japan Households' Inflation Expectations Improve in June-Central Bank Survey,Japan Households' Inflation Expectations Improve in June-Central Bank Survey,2018-07-06T07:39:33+0000,None,,article,https://www.nytimes.com/reuters/2018/07/06/business/06reuters-japan-economy-boj.html,News,,5b3f1cb600a1bc2872e6763b
Oil Price,Goldman Sachs Commodities Research said it remains bullish on commodities and views the current weakness in the complex as a buying opportunity.,,,Reuters,,Goldman Sachs Says Maintains Bullish View on Commodities,Goldman Sachs Says Maintains Bullish View on Commodities,2018-07-05T05:27:20+0000,None,,article,https://www.nytimes.com/reuters/2018/07/05/business/05reuters-research-crude-goldman.html,News,,5b3dac3d00a1bc2872e6728a
Oil Price,Norwegian oil and gas firm Equinor submitted on Tuesday a 7.8 billion crown ($954.46 million/726.99 million pounds) plan to develop gas reserves in the western part of its Troll field  the largest gas field off Norway.,,,Reuters,,Norway's Equinor Submits $955 Million Phase 3 Development Plan for Troll Field,Norway's Equinor Submits $955 Million Phase 3 Development Plan for Troll Field,2018-07-03T05:12:26+0000,None,,article,https://www.nytimes.com/reuters/2018/07/03/business/03reuters-equinor-troll.html,News,,5b3b05bc00a1bc2872e66cef
Oil Price,Venezuela's economy contracted 12 percent in the first three months of this year compared with the same quarter of 2017  the opposition-led congress said on Wednesday  in another dramatic indication of the OPEC nation's unravelling. ,,,Reuters,,Venezuelan Economy Shrank 12 Percent in First Quarter-Congress,Venezuelan Economy Shrank 12 Percent in First Quarter-Congress,2018-07-11T21:06:54+0000,None,Americas,article,https://www.nytimes.com/reuters/2018/07/11/world/americas/11reuters-venezuela-economy.html,News,,5b46717200a1bc2872e7b9d4
Oil Price,Electric utilities in Japan and other Asian countries are driving blind when it comes to coal prices after the failure of Japan's Tohoku Electric and Glencore to agree on an annual thermal coal contract that is used to set prices for the region.,,,Reuters,,What the Failed Glencore-Tohoku Coal Talks Mean for the Market,What the Failed Glencore-Tohoku Coal Talks Mean for the Market,2018-07-05T06:33:31+0000,None,,article,https://www.nytimes.com/reuters/2018/07/05/business/05reuters-japan-glencore-thermal-coal-explainer.html,News,,5b3dbbbe00a1bc2872e672a5
Oil Price,Minutes from the last Fed meeting show concern over trade  but no hint that it would use interest rates to counter any economic damage. ,,,The New York Times,3,There Isn’t Much the Fed Can Do to Ease the Pain of a Trade War,Little the Fed Can Do to Ease the Pain of a Trade War,2018-07-05T18:19:50+0000,Upshot,,article,https://www.nytimes.com/2018/07/05/upshot/there-isnt-much-the-fed-can-do-to-ease-the-pain-of-a-trade-war.html,News,,5b3e614b00a1bc2872e6749b
Oil Price,President Donald Trump gloated about a court case that didn't offer him the vindication he implied in his triumphant tweet. That capped a week of distortions  half-truths and swerves in his declarations on the economy  North Korea and other issues...,,,AP,,AP FACT CHECK: Trump Off Base on Energy  Court Case  More,AP FACT CHECK: Trump Off Base on Energy  Court Case  More,2018-07-09T04:15:28+0000,None,Politics,article,https://www.nytimes.com/aponline/2018/07/09/us/politics/ap-us-fact-check-week.html,News,,5b42e16200a1bc2872e67c49
Oil Price,President Donald Trump gloated about a court case that didn't offer him the vindication he implied in his triumphant tweet. That capped a week of distortions  half-truths and swerves in his declarations on the economy  North Korea and other issues...,,,AP,,AP FACT CHECK: Trump's Half-Truths on Court Case  Economy,AP FACT CHECK: Trump's Half-Truths on Court Case  Economy,2018-07-07T13:50:55+0000,None,Politics,article,https://www.nytimes.com/aponline/2018/07/07/us/politics/ap-us-fact-check-week.html,News,,5b40c54100a1bc2872e67968
Oil Price,A bill passed in the lower house of Parliament was a victory for the global divestment movement.,,,The New York Times,9,Ireland Moves to Divest From Fossil Fuels,Irish Pass Bill to End Investments  In Fossil Fuels,2018-07-12T20:50:56+0000,Climate,,article,https://www.nytimes.com/2018/07/12/climate/ireland-fossil-fuels-divestment.html,News,,5b47bf3100a1bc2872e7c1dd
Oil Price,French private sector activity picked up in June  helped by a rebound in the services sector that more than offset a further slowdown in manufacturing  a survey showed on Wednesday.,,,Reuters,,French Business Growth Picks Up After Slowest Quarter Since 2016-PMI,French Business Growth Picks Up After Slowest Quarter Since 2016-PMI,2018-07-04T08:57:30+0000,None,,article,https://www.nytimes.com/reuters/2018/07/04/business/04reuters-france-economy-pmi.html,News,,5b3c8bfc00a1bc2872e6706e
Oil Price,Shares of offshore driller Fred. Olsen Energy took another dive on Wednesday after it said it stopped paying its creditors to preserve liquidity  in the latest example of a rig firm falling victim to slow demand recovery in the sector. ,,,Reuters,,Fred. Olsen Energy Fails to Pay Bank Loan Instalment  Shares Plunge,Fred. Olsen Energy Fails to Pay Bank Loan Instalment  Shares Plunge,2018-07-04T11:27:57+0000,None,,article,https://www.nytimes.com/reuters/2018/07/04/business/04reuters-fred-olsen-energ-debt-stocks.html,News,,5b3caf3f00a1bc2872e670d7
Oil Price,Japan's government forecast on Friday the economy will grow faster than private-sector projections in fiscal 2019  with exports  domestic private consumption and capital spending expected to offset the hit from a planned sales tax hike.,,,Reuters,,Japan Unveils Bullish GDP Growth Estimates for FY2019,Japan Unveils Bullish GDP Growth Estimates for FY2019,2018-07-06T09:51:31+0000,None,,article,https://www.nytimes.com/reuters/2018/07/06/business/06reuters-japan-economy-inflation.html,News,,5b3f3ba500a1bc2872e676a1
Oil Price,The dollar rose to a six-month high against the yen and steadied against other major peers on Thursday after U.S. inflation data reaffirmed expectations that the Federal Reserve will hike interest rates two more times this year.,,,Reuters,,Dollar Holds Firm Against Yen  Major Peers on Strong U.S. Inflation,Dollar Holds Firm Against Yen  Major Peers on Strong U.S. Inflation,2018-07-11T07:51:23+0000,None,,article,https://www.nytimes.com/reuters/2018/07/11/business/11reuters-global-forex.html,News,,5b45b6fe00a1bc2872e6b2b0
Oil Price,The Federal Reserve’s semiannual Monetary Policy Report suggests that policymakers will continue with their plan to raise rates a total of four times in 2018.,,,The New York Times,3,Fed Plays Down Trade Woes and Suggests Rosy Economic Outlook,Fed Shrugs at Trade Woes In Congressional Report  Offering Upbeat Outlook,2018-07-13T15:32:47+0000,Business,,article,https://www.nytimes.com/2018/07/13/business/fed-monetary-policy-report.html,News,,5b48c62800a1bc2872e7c426
Oil Price,Washington imposed tariffs on $34 billion of Chinese imports on Friday and Beijing has said it will retaliate with punitive measures on U.S. products worth a similar amount  including soybeans  pork and cotton. ,,,Reuters,,The Fallout in Commodities From the U.S.-China Trade War: What's at Stake,The Fallout in Commodities From the U.S.-China Trade War: What's at Stake,2018-07-06T09:09:22+0000,None,,article,https://www.nytimes.com/reuters/2018/07/06/business/06reuters-usa-trade-china-commodities-explainer.html,News,,5b3f31c400a1bc2872e67684
Oil Price,MOSCOW - The rouble pared early losses on Wednesday  bolstered by hopes that Russian President Vladimir Putin and U.S. President Donald Trump could move towards easing tensions between the two countries when they meet next week.,,,Reuters,,Looming Putin-Trump Meeting Boosts Demand for Roubles,Looming Putin-Trump Meeting Boosts Demand for Roubles,2018-07-11T21:09:56+0000,None,,article,https://www.nytimes.com/reuters/2018/07/11/business/11reuters-russia-markets.html,News,,5b46722f00a1bc2872e7bccf
Oil Price,Stocks that moved substantially or traded heavily Tuesday:,,,AP,,PepsiCo and Chevron Climb While Smucker Stumbles,PepsiCo and Chevron Climb While Smucker Stumbles,2018-07-10T20:33:25+0000,None,,article,https://www.nytimes.com/aponline/2018/07/10/business/ap-financial-markets-stocks.html,News,,5b45181700a1bc2872e69f85
Oil Price,Bank of Japan board member Yutaka Harada warned on Wednesday that raising interest rates quickly would severely damage financial institutions  underscoring market views that the central bank would go slow in exiting crisis-mode stimulus.,,,Reuters,,BOJ's Harada Spurns Rate Hikes  Says 2 Percent Inflation Goal Needs Lower Unemployment,BOJ's Harada Spurns Rate Hikes  Says 2 Percent Inflation Goal Needs Lower Unemployment,2018-07-03T04:51:41+0000,None,,article,https://www.nytimes.com/reuters/2018/07/03/business/03reuters-japan-economy-boj.html,News,,5b3b00e100a1bc2872e66ce4
Oil Price,The International Monetary Fund said on Thursday it expects Haiti to create a revised reform plan that will include a gradual lowering of fuel subsidies  even after four days of protests sparked by double-digit increases of gasoline  diesel and ke...,,,Reuters,,Haiti Should Make Plan to Gradually Lower Fuel Subsidies: IMF,Haiti Should Make Plan to Gradually Lower Fuel Subsidies: IMF,2018-07-12T17:27:58+0000,None,Americas,article,https://www.nytimes.com/reuters/2018/07/12/world/americas/12reuters-haiti-protests.html,News,,5b478fa100a1bc2872e7c131
Oil Price,The latest on developments in financial markets (all times local):,,,AP,,Markets Right Now: Renewed Tariff Threats Weighs on Stocks,Markets Right Now: Renewed Tariff Threats Weighs on Stocks,2018-07-11T13:45:25+0000,None,,article,https://www.nytimes.com/aponline/2018/07/11/us/ap-financial-markets-markets-right-now.html,News,,5b4609f700a1bc2872e6b3aa
Oil Price,The Lobster Place in Chelsea Market will sell the hand-harvested bivalves for the next couple of months.,,,The New York Times,3,Razor Clams Straight From Maine,To Savor: Razor Clams at Hand  Straight From Maine,2018-06-11T19:48:30+0000,Dining,,article,https://www.nytimes.com/2018/06/11/dining/razor-clams-maine-lobster-place.html,News,,5b1ed21147de81a90122d667
Oil Price,Stocks that moved substantially or traded heavily Friday:,,,AP,,Biogen  Microsoft Gain; PriceSmart  Silicon Motion Fall,Biogen  Microsoft Gain; PriceSmart  Silicon Motion Fall,2018-07-06T20:38:50+0000,None,,article,https://www.nytimes.com/aponline/2018/07/06/business/ap-financial-markets-stocks.html,News,,5b3fd35c00a1bc2872e67876
Oil Price,Stocks that moved substantially or traded heavily Thursday:,,,AP,,Praxair  Intel Rise; Embraer  TiVo Fall,Praxair  Intel Rise; Embraer  TiVo Fall,2018-07-05T20:59:47+0000,None,,article,https://www.nytimes.com/aponline/2018/07/05/business/ap-financial-markets-stocks.html,News,,5b3e86c500a1bc2872e67514
Oil Price,Growth in the number of low-cost trans-Atlantic flights and a willingness by airlines to undercut rivals have led to cheap tickets to Europe.,,,The New York Times,1,Paris Beckons as a Fare War Turns Europe Into a Bargain,Paris Beckons As a Fare War Turns Europe Into a Bargain,2018-07-02T22:24:37+0000,Business,,article,https://www.nytimes.com/2018/07/02/business/low-cost-airfare-europe.html,News,,5b3aa62600a1bc2872e66c66
Oil Price,The latest on developments in financial markets (all times local):,,,AP,,Markets Right Now: S&P 500 Has Highest Close Since February,Markets Right Now: S&P 500 Has Highest Close Since February,2018-07-10T13:42:21+0000,None,,article,https://www.nytimes.com/aponline/2018/07/10/us/ap-financial-markets-markets-right-now.html,News,,5b44b7be00a1bc2872e699bd
Oil Price,Indian Prime Minister Narendra Modi's pre-election gambit to sharply hike state-mandated prices for summer crops  including  rice  may mean little to millions of farmers  as the government lacks the storage and funds needed to buy most of the prod...,,,Reuters,,Modi's Bonanza to Indian Farmers Hampered by Funds  Storage,Modi's Bonanza to Indian Farmers Hampered by Funds  Storage,2018-07-05T07:37:05+0000,None,Asia Pacific,article,https://www.nytimes.com/reuters/2018/07/05/world/asia/05reuters-india-crop-support-prices-analysis.html,News,,5b3dcaa500a1bc2872e672c2
Oil Price,Reliance Industries  which has upended India's telecoms sector with its cheap mobile data plans  launched its fiber broadband system on Thursday in a push to make deeper inroads into the country's wireless and fixed-line internet industry.,,,Reuters,,Reliance Launches Fiber Broadband  After Disrupting India's Telecoms Market,Reliance Launches Fiber Broadband  After Disrupting India's Telecoms Market,2018-07-05T08:03:40+0000,None,,article,https://www.nytimes.com/reuters/2018/07/05/technology/05reuters-reliance-agm.html,News,,5b3dd0dd00a1bc2872e672ca
Oil Price,Asian shares are mostly higher  rebounding from jitters over the U.S.-China trade disputes for a second straight day.,,,AP,,Asian Shares Mostly Higher; Japan's Nikkei Up on Weak Yen,Asian Shares Mostly Higher; Japan's Nikkei Up on Weak Yen,2018-07-12T05:39:20+0000,None,Asia Pacific,article,https://www.nytimes.com/aponline/2018/07/12/world/asia/ap-financial-markets.html,News,,5b46e98900a1bc2872e7bf3a
Oil Price,Japan's machinery orders were expected to fall in May after April's huge gains  a Reuters poll showed on Friday  with analysts on the lookout for signs of U.S.-China trade frictions impacting on machinery sales. ,,,Reuters,,Japan May Machinery Orders Seen Lower but Recovery Trend Intact-Reuters Poll,Japan May Machinery Orders Seen Lower but Recovery Trend Intact-Reuters Poll,2018-07-06T07:21:27+0000,None,,article,https://www.nytimes.com/reuters/2018/07/06/business/06reuters-japan-economy.html,News,,5b3f187800a1bc2872e67635
